SIRET,company,star,avis,resultats
40814067100152,343,4.3,16.0,"""
""date:"""": ""il y a un mois"", ""name"": ""Sylvie Lomenech"", ""
""avis:"""": ""Mon magasin favori !!! C est un endroit fabuleux avec des vêtements de qualité. L accueil est tout particulièrement soigné. On se sent unique , bien conseillé. J adore"", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a un mois"", ""name"": ""Sylvie Lomenech"", ""
""avis:"""": ""Mon magasin favori !!! C est un endroit fabuleux avec des vêtements de qualité. L accueil est tout particulièrement soigné. On se sent unique , bien conseillé. J adore"", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a un mois"", ""name"": ""Christine OLIVIER"", ""
""avis:"""": ""Les collections sont toujours originales
Le choix est grand
Merci à tout le personnel et notamment LILA pour leur professionnalisme et la …"", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a un mois"", ""name"": ""Christine OLIVIER"", ""
""avis:"""": ""Les collections sont toujours originales
Le choix est grand
Merci à tout le personnel et notamment LILA pour leur professionnalisme et la …"", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a un an"", ""name"": ""Eleana Trasbuchski"", ""
""avis:"""": ""La collection est vraiment bien même si le service laisse a désirer. Nous avons été reçu par deux collégiennes. J'en attendait un peu plus d'une boutique de cette prestance. Le personnel est à revoir et à former."", ""
""évaluation:"""": 3
 
""
""date:"""": ""il y a un an"", ""name"": ""Eleana Trasbuchski"", ""
""avis:"""": ""La collection est vraiment bien même si le service laisse a désirer. Nous avons été reçu par deux collégiennes. J'en attendait un peu plus d'une boutique de cette prestance. Le personnel est à revoir et à former."", ""
""évaluation:"""": 3"
32352844800042,194,3.4,24.0,"""
""date:"""": ""il y a un an"", ""name"": ""Pauline"", ""
""avis:"""": ""Après plusieurs années d'expériences, pas d'augmentation de salaire, on me fait travailler de nuit pour gagner le même salaire que de jour. On nous fais tourner en bourrique en nous disant que l'ont toucheras une prime pour ci et pour ça …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a un an"", ""name"": ""Pauline"", ""
""avis:"""": ""Après plusieurs années d'expériences, pas d'augmentation de salaire, on me fait travailler de nuit pour gagner le même salaire que de jour. On nous fais tourner en bourrique en nous disant que l'ont toucheras une prime pour ci et pour ça …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a un an"", ""name"": ""Claude PADRAIG. 59"", ""
""avis:"""": ""C'est la pagaille la plus complète : je n'ai demandé que le repas de midi et on me livre des soupes en guise "" d'entrée ou hors-d'oeuvre "". J'ai envoyé plusieurs réclamations par mails, lettres manuscrites et même lettres recommandées avec …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a un an"", ""name"": ""Claude PADRAIG. 59"", ""
""avis:"""": ""C'est la pagaille la plus complète : je n'ai demandé que le repas de midi et on me livre des soupes en guise "" d'entrée ou hors-d'oeuvre "". J'ai envoyé plusieurs réclamations par mails, lettres manuscrites et même lettres recommandées avec …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a un an"", ""name"": ""Kevin Bayle"", ""
""avis:"""": ""Très décevant de tout
Responsable direction etc. .. je ne recommande à personne"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a un an"", ""name"": ""Kevin Bayle"", ""
""avis:"""": ""Très décevant de tout
Responsable direction etc. .. je ne recommande à personne"", ""
""évaluation:"""": 1"
37958790006692,322,3.2,25.0,"""
""date:"""": ""il y a 2 mois"", ""name"": ""Ced"", ""
""avis:"""": ""Aucun respect du client. Gourmette perdu pour le baptême de mon fils. Personne ne veut traiter et tout le monde nous mène en bateaux. Une honte.
Après presque 8 semaines, 4 mails et 4 appelle ont me dit que c’est à moi …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 2 mois"", ""name"": ""Ced"", ""
""avis:"""": ""Aucun respect du client. Gourmette perdu pour le baptême de mon fils. Personne ne veut traiter et tout le monde nous mène en bateaux. Une honte.
Après presque 8 semaines, 4 mails et 4 appelle ont me dit que c’est à moi …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 3 semaines"", ""name"": ""matisse poirier"", ""
""avis:"""": ""SABRINA KAID, Manager chez THOM, est la personne la plus désagréable possible, AUCUN professionnalisme, vulgaire et loin d'être humble, il faudrait revoir vaut salarié, c'est une honte! A VOMIR"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 3 semaines"", ""name"": ""matisse poirier"", ""
""avis:"""": ""SABRINA KAID, Manager chez THOM, est la personne la plus désagréable possible, AUCUN professionnalisme, vulgaire et loin d'être humble, il faudrait revoir vaut salarié, c'est une honte! A VOMIR"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a un an"", ""name"": ""Olivier Debondue"", ""
""avis:"""": ""Aucun respect du client.
Bague commandée chez Histoire d'or au salon du mariage en janvier pour un mariage fin juin. Avril on m'annonce que les bagues sont arrivées. Et là, la bague …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a un an"", ""name"": ""Olivier Debondue"", ""
""avis:"""": ""Aucun respect du client.
Bague commandée chez Histoire d'or au salon du mariage en janvier pour un mariage fin juin. Avril on m'annonce que les bagues sont arrivées. Et là, la bague …"", ""
""évaluation:"""": 1"
31187921700025,509,4.5,75.0,"""
""date:"""": ""il y a un mois"", ""name"": ""JULIEN DAPZOL"", ""
""avis:"""": ""Encore une fois très bien reçu et renseigné !"", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a un mois"", ""name"": ""JULIEN DAPZOL"", ""
""avis:"""": ""Encore une fois très bien reçu et renseigné !"", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a 8 mois"", ""name"": ""Andre Rey"", ""
""avis:"""": ""Magasin bien achalandé, de bons produits certes un peu cher mais personnel sympathique et accueillant."", ""
""évaluation:"""": 4
 
""
""date:"""": ""il y a 8 mois"", ""name"": ""Andre Rey"", ""
""avis:"""": ""Magasin bien achalandé, de bons produits certes un peu cher mais personnel sympathique et accueillant."", ""
""évaluation:"""": 4
 
""
""date:"""": ""il y a un an"", ""name"": ""Figari Gilles"", ""
""avis:"""": ""Petit client depuis 20 ans tjrs bien reçu et conseiller j en profite pour souhaiter a la direction et toute l équipe une très bonne fin d années et de bonnes affaires pour 2022  …"", ""
""évaluation:"""": 4
 
""
""date:"""": ""il y a un an"", ""name"": ""Figari Gilles"", ""
""avis:"""": ""Petit client depuis 20 ans tjrs bien reçu et conseiller j en profite pour souhaiter a la direction et toute l équipe une très bonne fin d années et de bonnes affaires pour 2022  …"", ""
""évaluation:"""": 4"
34780600200023,302,3.4,40.0,"""
""date:"""": ""il y a 3 mois"", ""name"": ""Sarah"", ""
""avis:"""": ""Je suis traumatisé par mon expérience avec UGC. J’envoie un courrier de résiliation d’abonnement car la carte ne fonctionnait pas pendant les deux premiers mois. Mon abonnement est pas résilier, je suis prélevé  donc je me rends à nouveau …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 3 mois"", ""name"": ""Sarah"", ""
""avis:"""": ""Je suis traumatisé par mon expérience avec UGC. J’envoie un courrier de résiliation d’abonnement car la carte ne fonctionnait pas pendant les deux premiers mois. Mon abonnement est pas résilier, je suis prélevé  donc je me rends à nouveau …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a une semaine"", ""name"": ""Marcy T"", ""
""avis:"""": ""Je suis dans ce cinéma UGC de Noisy-Le-Grand voir le fill Barbie, la salle était sale et j’avais l’impression de me faire piquer par des moutiques maintenant j’ai la confirmation qu’il s’agissait de punaises de lit que j’ai ramené chez moi. …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a une semaine"", ""name"": ""Marcy T"", ""
""avis:"""": ""Je suis dans ce cinéma UGC de Noisy-Le-Grand voir le fill Barbie, la salle était sale et j’avais l’impression de me faire piquer par des moutiques maintenant j’ai la confirmation qu’il s’agissait de punaises de lit que j’ai ramené chez moi. …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a un mois"", ""name"": ""Matt Matt"", ""
""avis:"""": ""Le service client UGC est déplorable. Deux mois que j'aurai du avoir des places partenaires pris avec mes miles de flying blue. Pas de réponse en en les contactant par formulaire. Premier appel sur leur plateforme payante en disant comme …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a un mois"", ""name"": ""Matt Matt"", ""
""avis:"""": ""Le service client UGC est déplorable. Deux mois que j'aurai du avoir des places partenaires pris avec mes miles de flying blue. Pas de réponse en en les contactant par formulaire. Premier appel sur leur plateforme payante en disant comme …"", ""
""évaluation:"""": 1"
35323852000749,318,4.0,1.0,"""
""date:"""": ""il y a 3 ans"", ""name"": ""AOUIDIDI HICHAM"", ""
""avis:"""": null, ""
""évaluation:"""": 4
 
""
""date:"""": ""il y a 3 ans"", ""name"": ""AOUIDIDI HICHAM"", ""
""avis:"""": null, ""
""évaluation:"""": 4"
33978830900781,293,3.4,46.0,"""
""date:"""": ""il y a une semaine"", ""name"": ""Gabriela"", ""
""avis:"""": ""Vinci a fait intervenir chez nous deux artisans dont un complètement bourré, qui ont abîmé notre appartement (rayures au plafond et sur les murs, brûlures sur les vitres, tâches d’acide au sol suite à un nettoyage…), sans s’occuper de …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a une semaine"", ""name"": ""Gabriela"", ""
""avis:"""": ""Vinci a fait intervenir chez nous deux artisans dont un complètement bourré, qui ont abîmé notre appartement (rayures au plafond et sur les murs, brûlures sur les vitres, tâches d’acide au sol suite à un nettoyage…), sans s’occuper de …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a un mois"", ""name"": ""claire dutemps"", ""
""avis:"""": ""Très mauvaise expérience. Tellement de réserves non prises en compte, tellement de mauvaise foi ! Il faut surtout faire attention aux prestations lors de la remise des clés et bien lire la notice descriptive pour vérifier si c'est conforme, …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a un mois"", ""name"": ""claire dutemps"", ""
""avis:"""": ""Très mauvaise expérience. Tellement de réserves non prises en compte, tellement de mauvaise foi ! Il faut surtout faire attention aux prestations lors de la remise des clés et bien lire la notice descriptive pour vérifier si c'est conforme, …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 7 mois"", ""name"": ""enaud toussaint"", ""
""avis:"""": ""Je comprends mieux les tonnes d’avis négatif qu’il y’a sur VINCI IMMOBILIER honnêtement j’aurais pris connaissance bien avant l’achat JAMAIS j’aurais acheté j’arrive dans un logement qui était sensé être fini avec beaucoup de travaux PAS …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 7 mois"", ""name"": ""enaud toussaint"", ""
""avis:"""": ""Je comprends mieux les tonnes d’avis négatif qu’il y’a sur VINCI IMMOBILIER honnêtement j’aurais pris connaissance bien avant l’achat JAMAIS j’aurais acheté j’arrive dans un logement qui était sensé être fini avec beaucoup de travaux PAS …"", ""
""évaluation:"""": 1"
30343501000010,108,4.0,9.0,"""
""date:"""": ""il y a 3 mois"", ""name"": ""Eric BOZU"", ""
""avis:"""": ""Nous sommes vraiment satisfaits de l'accueil et de l'efficacité de l'ensemble des agents auxquels nous avons eu affaire pour organiser notre croisière, notamment Maelis. Les échanges étaient rapides, clairs et productifs. Nous recommandons tout à fait."", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a 3 mois"", ""name"": ""Eric BOZU"", ""
""avis:"""": ""Nous sommes vraiment satisfaits de l'accueil et de l'efficacité de l'ensemble des agents auxquels nous avons eu affaire pour organiser notre croisière, notamment Maelis. Les échanges étaient rapides, clairs et productifs. Nous recommandons tout à fait."", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a 7 mois"", ""name"": ""Cecile Huot-Marchand"", ""
""avis:"""": ""A fuir!!!
Apres de multiples erreurs sur le contrat de voyage envoyé par mail (et rectifié après 3 appels ), puis une annulation suite à une forte augmentation des vols …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 7 mois"", ""name"": ""Cecile Huot-Marchand"", ""
""avis:"""": ""A fuir!!!
Apres de multiples erreurs sur le contrat de voyage envoyé par mail (et rectifié après 3 appels ), puis une annulation suite à une forte augmentation des vols …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 4 mois"", ""name"": ""Colette Ruet"", ""
""avis:"""": ""J'ai été très satisfaite par la conseillère voyage."", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a 4 mois"", ""name"": ""Colette Ruet"", ""
""avis:"""": ""J'ai été très satisfaite par la conseillère voyage."", ""
""évaluation:"""": 5"
38128962800343,323,3.6,18.0,nan
37755024900041,320,3.7,77.0,"""
""date:"""": ""il y a 6 mois"", ""name"": ""Houcine HARBADI"", ""
""avis:"""": ""Un process extrêmement long.

3 entretiens passés, dont une étude de cas, et une mise en situation. …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 6 mois"", ""name"": ""Houcine HARBADI"", ""
""avis:"""": ""Un process extrêmement long.

3 entretiens passés, dont une étude de cas, et une mise en situation. …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 4 jours"", ""name"": ""Zine Yaala"", ""
""avis:"""": ""Extrêmement mauvais processus de recrutement"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a 4 jours"", ""name"": ""Zine Yaala"", ""
""avis:"""": ""Extrêmement mauvais processus de recrutement"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a un an"", ""name"": ""H Julien"", ""
""avis:"""": ""Une RH me contacte et semble intéressée par mon profil. Mais dès qu’elle apprend que j’ai fait l’IAE de Toulouse et pas la Toulouse business school, cela ne colle plus. …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a un an"", ""name"": ""H Julien"", ""
""avis:"""": ""Une RH me contacte et semble intéressée par mon profil. Mais dès qu’elle apprend que j’ai fait l’IAE de Toulouse et pas la Toulouse business school, cela ne colle plus. …"", ""
""évaluation:"""": 1"
34899155500353,309,3.7,2254.0,"""
""date:"""": ""il y a une semaine"", ""name"": ""Chris Wong"", ""
""avis:"""": ""I usually don’t leave negative comments, but I had a horrible experience with the gray-haired manager and staff at 15:00 on August 26. Incredibly condescending and rude. Thank you for the lecture on my lack of intelligence for not …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a une semaine"", ""name"": ""Chris Wong"", ""
""avis:"""": ""I usually don’t leave negative comments, but I had a horrible experience with the gray-haired manager and staff at 15:00 on August 26. Incredibly condescending and rude. Thank you for the lecture on my lack of intelligence for not …"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a un mois"", ""name"": ""Justyna Oczkoś"", ""
""avis:"""": ""I was shopping in zara last week and I need to say that I was so impressed with the helpful service. I had trouble hm finding my size and FRANCIS went out of his way to get me my XS white shorts that I absolutely love. He was so kind and …"", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a un mois"", ""name"": ""Justyna Oczkoś"", ""
""avis:"""": ""I was shopping in zara last week and I need to say that I was so impressed with the helpful service. I had trouble hm finding my size and FRANCIS went out of his way to get me my XS white shorts that I absolutely love. He was so kind and …"", ""
""évaluation:"""": 5
 
""
""date:"""": ""il y a un mois"", ""name"": ""Pablo Garcia"", ""
""avis:"""": ""Words experience and didn’t even get in. Security very impolite if you don’t speak French and 30 mins before closing they were not letting people in… Should up
""date:"" their schedule to not mislead people"", ""
""évaluation:"""": 1
 
""
""date:"""": ""il y a un mois"", ""name"": ""Pablo Garcia"", ""
""avis:"""": ""Words experience and didn’t even get in. Security very impolite if you don’t speak French and 30 mins before closing they were not letting people in… Should up
""date:"" their schedule to not mislead people"", ""
""évaluation:"""": 1"
