,ape_code,revenue_2022,resultat_exploitation_ratio_2022,last_number_of_employees,enrollment,equity_2022,current_assets_2022,gross_operating_ebitda_ratio_2022,net_result_2022,current_liabilities_2022,capital,roe_2022,net_debt_2022,reimbursement_ratio_2022,siren,siret,robustness_ratio_2022,societeinfo_growth_ratio_2022,gross_operating_ebitda_2022,resultat_d_exploitation_2022,solvability_ratio_2022,resultat_exploitation_ratio,net_result,current_assets,equity,current_liabilities,revenue,robustness_ratio,solvability_ratio,net_debt,gross_operating_ebitda,gross_operating_ebitda_ratio,CAGR_18_22,RCI_2022,RCI,total_fonds,equity_costs,RdtCpx_2022,RdtCpx,reimbursement_ratio,RCI_21_22,capital_moy_sect,enrollment_moy_sect,last_number_of_employees_moy_sect,employees_number_for_linkedin_moy_sect,revenue_2022_moy_sect,net_result_2022_moy_sect,equity_2022_moy_sect,roe_2022_moy_sect,net_debt_2022_moy_sect,current_assets_2022_moy_sect,current_liabilities_2022_moy_sect,solvability_ratio_2022_moy_sect,gross_operating_ebitda_2022_moy_sect,gross_operating_ebitda_ratio_2022_moy_sect,gross_operating_ebitda_ratio_moy_sect,reimbursement_ratio_2022_moy_sect,robustness_ratio_2022_moy_sect,societeinfo_growth_ratio_2022_moy_sect,resultat_exploitation_ratio_2022_moy_sect,resultat_d_exploitation_2022_moy_sect,resultat_exploitation_ratio_moy_sect,net_result_moy_sect,current_assets_moy_sect,equity_moy_sect,current_liabilities_moy_sect,revenue_moy_sect,reimbursement_ratio_moy_sect,robustness_ratio_moy_sect,solvability_ratio_moy_sect,net_debt_moy_sect,gross_operating_ebitda_moy_sect,CAGR_18_22_moy_sect,RCI_2022_moy_sect,RCI_moy_sect,total_fonds_moy_sect,equity_costs_moy_sect,enrollment_sum,last_number_of_employees_sum,employees_number_for_linkedin_sum,revenue_2022_sum,roe_2022_sum,net_debt_2022_sum,gross_operating_ebitda_2022_sum,resultat_d_exploitation_2022_sum,net_result_sum,revenue_sum,net_debt_sum,pdm,pdm_2022,classification
5198,6420Z,6710016.0,0.0584074613234901,17.0,17.0,12067170.0,9349018.0,0.0584837651653885,1088109.0,12067171.0,8245248.0,0.090171017728266,9332971.0,0.7734183739849526,422782763.0,42278276300029.0,0.1621619084067757,0.3686533441873472,392427.0,391915.0,0.7747481161906133,0.046261535720133,1126644.5,8592154.5,17557433.5,17557433.75,4805131.4,0.2429854637903317,0.5441342391598496,4242577.2,198231.0,0.0462634302673472,0.0819359954753296,-0.4003119029723492,-0.1256675300995225,21800010.7,0.07026932312469,0.090171017728266,0.0641690882668016,1.000000014238983,-0.24,8518691.0,34.75,34.75,75.0,6750626.5,546960.0,8091220.5,0.045791537701602,5306970.5,5892481.0,8113853.5,0.6801180699245517,238875.0,0.0355237278488806,0.0372338292238195,0.542345352873168,0.0815087849505697,0.2227907416743459,0.0290453648146983,194882.0,0.0250463428246866,824757.1666666666,4843777.541666667,13390273.0,13403014.208333334,5715580.816666666,1.003357704918883,0.1607617253930415,0.4156684965983996,6436794.1,199854.5208333333,0.0003632006851323,-0.2018406977913877,-0.0783324495446771,19827067.1,0.0644399260437057,139.0,139.0,225.0,13501253.0,0.091583075403204,10613941.0,477750.0,389764.0,3299028.6666666665,22862323.266666666,25747176.4,0.2101768636526059,0.4969920939930538,Pépite
5210,6420Z,5153698.0,-0.2709761029846917,19.0,19.0,120817546.0,31820432.0,0.0587810927221579,24799927.0,121243744.0,70000000.0,0.2052675941621923,1551625.0,0.0128427124318515,521794610.0,52179461000035.0,0.7351670595610158,0.2944134273248753,302940.0,-1396529.0,0.2624500939198974,-0.3131480977535366,-19134555.75,49888296.75,69701853.25,70984588.75,5438289.6,-3.6183393181445,0.7663396701888628,35122442.4,514017.5,-0.0203482566855791,-0.1730934368204871,-0.2773317879346719,0.907010376515456,104824295.65,0.0632469933700909,0.2052675941621923,-0.2745200429803493,1.018403176389001,-0.26,8518691.0,34.75,34.75,75.0,6750626.5,546960.0,8091220.5,0.045791537701602,5306970.5,5892481.0,8113853.5,0.6801180699245517,238875.0,0.0355237278488806,0.0372338292238195,0.542345352873168,0.0815087849505697,0.2227907416743459,0.0290453648146983,194882.0,0.0250463428246866,824757.1666666666,4843777.541666667,13390273.0,13403014.208333334,5715580.816666666,1.003357704918883,0.1607617253930415,0.4156684965983996,6436794.1,199854.5208333333,0.0003632006851323,-0.2018406977913877,-0.0783324495446771,19827067.1,0.0644399260437057,139.0,139.0,225.0,13501253.0,0.091583075403204,10613941.0,477750.0,389764.0,3299028.6666666665,22862323.266666666,25747176.4,0.2378712581642584,0.3817199781383253,À potentiel
5222,5912Z,21814769.0,0.2303926298738254,37.0,37.0,5017702.0,13603335.0,0.2540608612449666,2966480.0,5017702.0,333333.0,0.5912029052343084,10177187.0,2.0282565604733005,491420808.0,49142080800025.0,0.135984937543918,0.2412248626544399,5542279.0,5025962.0,2.7110687322603058,0.0833455258600285,785072.5,5366499.0,1776085.5,1781090.25,14755479.8,0.0751318494058675,2.8750172329099457,5911503.2,1404063.0,0.1074895304349808,0.2655999059936824,0.3455167487359406,0.2189631795816864,7687588.7,0.0415516423244651,0.5912029052343084,0.4420240467027066,1.0028178542080322,0.14,196666.5,46.5,46.5,281.0,21814769.0,2966480.0,5017702.0,0.5912029052343084,10177187.0,13603335.0,5017702.0,2.7110687322603058,5542279.0,0.2540608612449666,0.0750573328303119,2.0282565604733005,0.135984937543918,0.2412248626544399,0.2303926298738254,5025962.0,0.0564081434292983,496762.5,4772182.75,1855118.0,1868541.125,12702173.4,1.007055204371478,0.047326408718648,2.50704049297421,4242091.35,930573.5,0.0536174769205396,0.3455167487359406,0.1563907424004978,6097209.35,0.0465048174855906,93.0,93.0,281.0,21814769.0,0.5912029052343084,10177187.0,5542279.0,5025962.0,993525.0,25404346.8,8484182.7,0.580825002751104,1.0,Pépite
5311,4675Z,208062622.0,0.0503286409607968,415.0,415.0,58822205.0,80295457.0,0.0807817802084605,10509807.0,69746984.0,43128433.0,0.178670741771751,61871543.0,1.051839913175645,381743335.0,38174333500220.0,0.0505127105434632,0.1997574428482452,16807669.0,10471509.0,1.1512391274151723,0.0277331773250639,3480029.0,45251064.5,46664282.0,56746543.25,187764963.8,0.0254294229140683,0.8680209334109786,40856069.4,14926688.0,0.0822856060655722,-0.0301344831553482,0.996334445753428,-0.3027302364418707,87520351.4,0.0566591034276857,0.178670741771751,0.0745758608264882,1.2160594959973885,1.42,1031340.5,33.875,33.875,19.5,19199661.0,823620.8,6709036.0,0.1223717163594986,8178339.8,12170269.0,6774187.0,1.8327326505089383,1119113.0,0.0575726152408547,0.0674807547426653,1.257537841269752,0.0403071331291896,0.1228304014810318,0.044319901824343,864848.0,0.0572254496182248,589168.84375,7959113.40625,4884125.1875,4971706.71875,16877573.11875,1.0145793392397715,0.0375517900050414,1.6556355924730426,4787708.29375,1105858.75,0.0405052590378573,0.1792505592760832,0.2487796218797256,9671833.48125,0.0561937557859899,271.0,271.0,117.0,95998305.0,0.6118585817974931,40891699.0,5595565.0,4324240.0,4713350.75,135020584.95,38301666.35,1.3906395374418796,2.1673572465680517,À potentiel
5327,4675Z,339656237.0,0.0634339948834798,331.0,331.0,49883750.0,90574705.0,0.0837476775084215,13700478.0,57138335.0,13443689.0,0.2746481168717267,65099287.0,1.305019911293758,562071423.0,56207142300528.0,0.0403363062636768,0.2138117186775526,28445421.0,21545752.0,1.5851827849026403,0.0462764722702123,6560171.25,71435318.0,36938662.25,45274567.25,279366590.4,0.027885117202272,1.6087605947425443,59726817.6,22095477.0,0.0836479873968769,0.015537860021362,0.4097477686722572,0.2507638757270756,96665479.85,0.049106439189729,0.2746481168717267,0.1775963408095538,1.225668838345655,0.1,1031340.5,33.875,33.875,19.5,19199661.0,823620.8,6709036.0,0.1223717163594986,8178339.8,12170269.0,6774187.0,1.8327326505089383,1119113.0,0.0575726152408547,0.0674807547426653,1.257537841269752,0.0403071331291896,0.1228304014810318,0.044319901824343,864848.0,0.0572254496182248,589168.84375,7959113.40625,4884125.1875,4971706.71875,16877573.11875,1.0145793392397715,0.0375517900050414,1.6556355924730426,4787708.29375,1105858.75,0.0405052590378573,0.1792505592760832,0.2487796218797256,9671833.48125,0.0561937557859899,271.0,271.0,117.0,95998305.0,0.6118585817974931,40891699.0,5595565.0,4324240.0,4713350.75,135020584.95,38301666.35,2.069066657528208,3.53814827251377,À potentiel
5330,4675Z,16722877.0,0.0791498974727853,13.0,13.0,7245874.0,11242364.0,0.0842862146268252,992960.0,7245876.0,250000.0,0.1370379887919663,4446531.0,0.6136638589078419,602019796.0,60201979600062.0,0.0593773427861725,0.171171516294132,1409508.0,1323614.0,1.5515534629629324,0.074000073254984,627913.25,9289463.0,6012091.5,6012092.75,12645238.0,0.0550201094736427,1.5435486513485035,3876449.4,928814.0,0.0799267688365095,0.116786638685997,0.2484581462524096,0.1915905747908708,9888540.9,0.0603992851968686,0.1370379887919663,0.104441732132653,1.000000207914334,0.07,1031340.5,33.875,33.875,19.5,19199661.0,823620.8,6709036.0,0.1223717163594986,8178339.8,12170269.0,6774187.0,1.8327326505089383,1119113.0,0.0575726152408547,0.0674807547426653,1.257537841269752,0.0403071331291896,0.1228304014810318,0.044319901824343,864848.0,0.0572254496182248,589168.84375,7959113.40625,4884125.1875,4971706.71875,16877573.11875,1.0145793392397715,0.0375517900050414,1.6556355924730426,4787708.29375,1105858.75,0.0405052590378573,0.1792505592760832,0.2487796218797256,9671833.48125,0.0561937557859899,271.0,271.0,117.0,95998305.0,0.6118585817974931,40891699.0,5595565.0,4324240.0,4713350.75,135020584.95,38301666.35,0.0936541491409084,0.1741997111303163,Pépite
5364,4675Z,140383871.0,0.1043207021980466,196.0,196.0,157630165.0,58873912.0,0.1350634504158957,19944819.0,158945318.0,8645017.0,0.1265292020724586,114377014.0,0.7256035924342273,300163896.0,30016389600016.0,0.1420734366272034,0.3844002764976822,18960730.0,14644944.0,0.370403562311914,-0.0076664818132852,10099692.0,102390388.0,132431721.75,133071687.5,103600566.6,0.1125686763544459,0.7078221245827482,103185635.4,4057390.75,0.0411784733914937,0.0218526056705273,-0.199305873647863,-0.3291807115275544,235617357.15,0.0581031336892745,0.1265292020724586,0.0762633896663055,1.0048324203713677,-0.02,1031340.5,33.875,33.875,19.5,19199661.0,823620.8,6709036.0,0.1223717163594986,8178339.8,12170269.0,6774187.0,1.8327326505089383,1119113.0,0.0575726152408547,0.0674807547426653,1.257537841269752,0.0403071331291896,0.1228304014810318,0.044319901824343,864848.0,0.0572254496182248,589168.84375,7959113.40625,4884125.1875,4971706.71875,16877573.11875,1.0145793392397715,0.0375517900050414,1.6556355924730426,4787708.29375,1105858.75,0.0405052590378573,0.1792505592760832,0.2487796218797256,9671833.48125,0.0561937557859899,271.0,271.0,117.0,95998305.0,0.6118585817974931,40891699.0,5595565.0,4324240.0,4713350.75,135020584.95,38301666.35,0.7672946065102942,1.4623578093384044,À potentiel
5421,4322B,316814.0,0.2077780653632731,1.0,1.0,59372.0,153810.0,0.2161110304468868,57801.0,59371.0,2000.0,0.973539715690898,101975.0,1.7175604662130295,508683232.0,50868323200021.0,0.1824445889386201,0.3409605559999831,68467.0,65827.0,2.590658739115056,-0.0243519942144061,0.0,0.0,0.0,-26.25,307821.4,0.036488917787724,1.295329369557528,20416.0,1982.0,0.0072955891501117,-0.1464869842428029,0.6120458708796154,0.0,20416.0,0.03,0.973539715690898,0.973539715690898,1.7175604662130295,0.61,101180.28571428572,54.285714285714285,54.285714285714285,19.33333333333333,9327555.0,326885.0,1897127.0,0.1723052805637155,6163053.0,8051884.0,2060786.0,3.907190751489965,753180.0,0.0550865540843719,0.0509408592980379,3.2486243672669253,0.0239079213891366,0.0278069798909938,,,0.0455641188530137,286664.64285714284,4768070.678571428,1908718.642857143,1943593.071428572,8956923.207142858,1.0183982005875978,0.0315572181238701,2.4443183193719697,3141030.021428571,469784.3571428572,-0.0068508769426707,0.0545617848347665,0.133100404706887,5049748.664285714,0.0517725794299156,380.0,380.0,58.0,27982665.0,0.1723052805637155,6163053.0,753180.0,0.0,2006652.5,62698462.45,21987210.15,0.004909552610568,0.0113217951185135,À potentiel
5516,4120B,5660405.0,0.1850325197578618,7.0,7.0,4134810.0,6371054.0,0.2060430304898677,786101.0,4238285.0,1000000.0,0.1901178046875189,3523005.0,0.8520355227930667,339106783.0,33910678300030.0,0.1388771651498435,0.9225149451256356,1166287.0,1047359.0,1.503215097616135,0.1689887609816636,829505.25,6699770.25,4934382.75,5192892.0,5741670.8,0.1262956321343553,1.3307302719278218,3028777.6,1386475.75,0.2131569881811575,-0.2807684658195417,0.3685823452985297,0.5504792772740598,7963160.35,0.0609825655463537,0.1901178046875189,0.1681071963864173,1.0523893794011014,0.26,1116956.4444444445,57.55555555555556,57.55555555555556,41.16666666666666,18938377.0,157298.0,2498976.0,0.1316852316978093,16894308.5,18826899.5,2790041.5,9.572580222775295,372088.5,0.038049321689466,0.0240982028176198,9.132300372755854,0.0180535322910409,-0.1946334306619745,0.0252588536916608,178148.0,0.0161623297304031,217055.97222222225,9994981.25,2219987.527777778,2404550.9166666665,23138316.07222222,1.0614871141036355,0.0091500133107809,4.311360722817587,8571950.111111112,553396.2777777778,0.0021144952132275,0.0117571927313762,0.0461194249999743,10791937.638888888,0.044509722675382,518.0,518.0,247.0,37876754.0,0.2633704633956187,33788617.0,744177.0,356296.0,1953503.75,208244844.65,77147551.0,0.0275717308135531,0.1494427162369827,À potentiel
5596,7490B,5347645.0,-0.0882397765745482,70.0,70.0,1828808.0,3989274.0,-0.0723565232920285,196382.0,1828809.0,74666.0,0.1073825136372981,2967490.0,1.622636165196128,394785034.0,39478503400114.0,0.036723080907577,-0.0048710219413709,-386937.0,-471875.0,2.181350813562269,-0.0272431889935237,330274.5,3659175.5,1125240.75,1159987.75,4897545.8,0.0629520815002703,3.034812960118315,2789328.2,-36061.25,-0.0073413093424286,0.0762669905975119,0.0908980242679238,0.1321527364240641,3914568.95,0.0443724732451065,0.1073825136372981,0.293514521225791,1.0308796139848295,-0.04,245504.0,109.75,109.75,77.75,5347645.0,196382.0,1828808.0,0.1073825136372981,2967490.0,3989274.0,1828809.0,2.181350813562269,-386937.0,-0.0723565232920285,0.0308306121060386,1.622636165196128,0.036723080907577,-0.0048710219413709,-0.0882397765745482,-471875.0,0.0126301715668682,527097.375,5220567.0,2108510.8125,2154865.875,13100816.8875,1.1272897117187446,0.040198396492074,2.8230716043648085,3504607.3625,814071.4375,0.0272498795213333,0.0908980242679238,0.1593513458349,5613118.175,0.0464917787009918,439.0,439.0,311.0,5347645.0,0.1073825136372981,2967490.0,-386937.0,-471875.0,2108389.5,52403267.55,14018429.45,0.0934587866172097,1.0,Pépite
5633,5210B,13338265.0,0.0328875607134811,127.0,127.0,7048623.0,6563927.0,0.0880875436198036,311138.0,7048624.0,6357189.0,0.0441416713590725,2588051.0,0.3671711481802899,841331838.0,84133183800018.0,0.0233267220286896,0.2999033132062504,1174935.0,438663.0,0.9312352311600108,0.0281442293902669,94675.25,4404155.25,4954957.75,4954959.5,9797347.0,0.0182428822857108,0.899224857088152,2509689.6,578952.5,0.0942782581054169,0.4513747488007253,-0.6419226857191194,-0.1718854747398917,7464647.35,0.0631894965540468,0.0441416713590725,0.0191071760399975,1.000000353181619,-0.32,917679.75,299.0,299.0,23.0,13829432.5,105027.0,542542.0,0.1935831695979297,1410934.0,1660202.0,542541.0,3.0600489179619603,211690.0,0.0276398656981158,0.063759208662027,2.600598663329291,0.0137131285118617,0.0140885184195564,0.0218666865129493,167474.0,0.0236001848769094,347582.375,8056732.8125,2604686.0,2742701.96875,22505448.0875,1.0500754855810406,0.0173134691673851,3.224234130041208,10285651.91875,1430252.1875,0.021766433295907,0.0939703541592665,0.0814559068654896,12890337.91875,0.0439629987388036,2392.0,2392.0,46.0,27658865.0,0.1935831695979297,1410934.0,211690.0,167474.0,2780659.0,180043584.7,82285215.35,0.0544165292883107,0.4822419502752553,Pépite
5641,5210B,13109578.0,0.1093151129654974,71.0,71.0,4783537.0,7071855.0,0.1256482855512206,1751665.0,4844280.0,500000.0,0.3661861505409073,11836716.0,2.4744694145775394,392118071.0,39211807100019.0,0.1336171919492755,0.3893428567673879,1647196.0,1433075.0,1.4598361366395003,0.162480858721078,1244967.0,4701373.0,2517713.5,2637305.25,9253094.4,0.143306019768683,1.7315851808112417,4605085.4,1458304.0,0.1796197368585161,0.1310034845172057,0.7863551171116573,0.6031618874913384,7122798.9,0.0476736247600644,0.3661861505409073,0.4944831888139774,1.0475001424903985,-0.05,917679.75,299.0,299.0,23.0,13829432.5,105027.0,542542.0,0.1935831695979297,1410934.0,1660202.0,542541.0,3.0600489179619603,211690.0,0.0276398656981158,0.063759208662027,2.600598663329291,0.0137131285118617,0.0140885184195564,0.0218666865129493,167474.0,0.0236001848769094,347582.375,8056732.8125,2604686.0,2742701.96875,22505448.0875,1.0500754855810406,0.0173134691673851,3.224234130041208,10285651.91875,1430252.1875,0.021766433295907,0.0939703541592665,0.0814559068654896,12890337.91875,0.0439629987388036,2392.0,2392.0,46.0,27658865.0,0.1935831695979297,1410934.0,211690.0,167474.0,2780659.0,180043584.7,82285215.35,0.0513936356878146,0.473973823582421,Pépite
5649,5210B,550733715.0,0.0488566911143255,4774.0,4774.0,58655727.0,130925388.0,0.1029051834968919,9448955.0,62587444.0,3412390.0,0.1610917719935514,138581233.0,2.3626206695895187,367801404.0,36780140400040.0,0.0171570302355649,0.0984236037296352,56673354.0,26907027.0,2.0918794510924585,0.0393971057249135,12433609.5,136717916.5,73130758.25,75461853.75,490924727.6,0.0244640196260077,1.8748470198184983,124960229.8,42413598.5,0.0890347046495923,0.0691077757650179,0.1382680608594253,0.2029776146525186,198090988.05,0.0484588806815232,0.1610917719935514,0.1700188784792204,1.031875718996801,-0.09,917679.75,299.0,299.0,23.0,13829432.5,105027.0,542542.0,0.1935831695979297,1410934.0,1660202.0,542541.0,3.0600489179619603,211690.0,0.0276398656981158,0.063759208662027,2.600598663329291,0.0137131285118617,0.0140885184195564,0.0218666865129493,167474.0,0.0236001848769094,347582.375,8056732.8125,2604686.0,2742701.96875,22505448.0875,1.0500754855810406,0.0173134691673851,3.224234130041208,10285651.91875,1430252.1875,0.021766433295907,0.0939703541592665,0.0814559068654896,12890337.91875,0.0439629987388036,2392.0,2392.0,46.0,27658865.0,0.1935831695979297,1410934.0,211690.0,167474.0,2780659.0,180043584.7,82285215.35,2.7266993623683398,19.91165273773888,Pépite
5685,4531Z,259215404.0,0.0913082001870537,1025.0,1025.0,93609936.0,143217487.0,0.1041442429092678,14948582.0,93979935.0,2074580.0,0.1596901209290432,97191526.0,1.038260788897452,351438239.0,35143823901167.0,0.0576685712705561,0.1417698453783561,26995792.0,23668492.0,1.5239155783625515,0.0657283393382594,7851722.0,80825386.75,64992528.25,65300740.75,214896671.6,0.0423359067429892,1.2904375855664885,70009434.8,16761202.5,0.0818590469315641,0.0666880694183197,0.3036012432137162,0.5057585209994482,135001963.05,0.0540709567408027,0.1596901209290432,0.1208096101416088,1.004742275893845,-0.06,950331.2666666668,48.46666666666667,48.46666666666667,14.5,6473784.0,59271.5,606433.5,0.1318737919722205,1335140.0,1789320.0,606433.5,3.071839359125953,144494.5,0.0225283536802316,0.0344250212064787,2.2341319544899814,0.0091746343460677,0.0408308367040422,0.0146173612357221,94030.0,0.0299789467625048,245664.11666666667,6215873.783333333,2812108.8,2825208.566666667,15303405.14888889,1.0035460523753288,0.0157657064571776,2.5875448670798225,3993978.33,549331.0833333334,0.0712876074093562,0.0611271169774912,0.0945749549777605,6806087.13,0.0496207999661668,727.0,727.0,116.0,12947568.0,0.263747583944441,2670280.0,288989.0,188060.0,3684961.75,229551077.2333333,59909674.95,0.9361605887022806,20.020393327920733,Pépite
5697,4531Z,10237118.0,0.0227322767989975,23.0,23.0,3144253.0,4585362.0,0.0518304077378027,254992.0,3144254.0,300000.0,0.0810977996999605,3290588.0,1.0465404660502828,487739930.0,48773993000021.0,0.024908572901084,0.1311167663228311,530594.0,232713.0,1.4583306564927645,0.040339396431329,78391.25,1047846.25,753671.75,753619.0,9049012.0,0.0119109817593587,0.9495508126084292,1271120.0,124592.75,0.0137669935764363,0.0372678707854508,0.1769416310227963,0.2664309645010786,2024791.75,0.0486110929679558,0.0810977996999605,0.10401245635119,0.9999300093177168,-0.09,950331.2666666668,48.46666666666667,48.46666666666667,14.5,6473784.0,59271.5,606433.5,0.1318737919722205,1335140.0,1789320.0,606433.5,3.071839359125953,144494.5,0.0225283536802316,0.0344250212064787,2.2341319544899814,0.0091746343460677,0.0408308367040422,0.0146173612357221,94030.0,0.0299789467625048,245664.11666666667,6215873.783333333,2812108.8,2825208.566666667,15303405.14888889,1.0035460523753288,0.0157657064571776,2.5875448670798225,3993978.33,549331.0833333334,0.0712876074093562,0.0611271169774912,0.0945749549777605,6806087.13,0.0496207999661668,727.0,727.0,116.0,12947568.0,0.263747583944441,2670280.0,288989.0,188060.0,3684961.75,229551077.2333333,59909674.95,0.0394204728161736,0.7906595277198003,Pépite
5701,4531Z,191025209.0,0.0823866969306653,732.0,732.0,66767190.0,100287581.0,0.1059464512874842,10184197.0,67215354.0,7511452.0,0.1525329581790097,62619410.0,0.937876972207457,775609431.0,77560943100066.0,0.0533133666143508,0.1502034414278121,20238443.0,15737936.0,1.492033814178826,0.0535621766699092,5262550.75,44351406.75,36207868.0,36486028.5,129532721.6,0.0480994015345506,1.2750800005316272,36110314.0,10124313.75,0.0849707320192353,0.3794823039649526,0.3079380472321988,0.6690778984469056,72318182.0,0.0550337238842646,0.1525329581790097,0.1453427401469758,1.0076823219748812,-0.28,950331.2666666668,48.46666666666667,48.46666666666667,14.5,6473784.0,59271.5,606433.5,0.1318737919722205,1335140.0,1789320.0,606433.5,3.071839359125953,144494.5,0.0225283536802316,0.0344250212064787,2.2341319544899814,0.0091746343460677,0.0408308367040422,0.0146173612357221,94030.0,0.0299789467625048,245664.11666666667,6215873.783333333,2812108.8,2825208.566666667,15303405.14888889,1.0035460523753288,0.0157657064571776,2.5875448670798225,3993978.33,549331.0833333334,0.0712876074093562,0.0611271169774912,0.0945749549777605,6806087.13,0.0496207999661668,727.0,727.0,116.0,12947568.0,0.263747583944441,2670280.0,288989.0,188060.0,3684961.75,229551077.2333333,59909674.95,0.5642871432414712,14.75375213321915,Pépite
